Driver.code,Q1_time,Q2_time,Q3_time,air_temp_mid,avg_lap_time,avg_tyre_life,constructor,driver,driverId,finishing_position,grid_position,humidity_mid,lapTime_best_sec,lapTime_mean_sec,lapTime_std_sec,laps_count,laps_total,num_pit_stops,pit_avg_duration_sec,pit_first_lap,pit_last_lap,pit_min_duration_sec,pit_stop_count,pit_total_duration_sec,points,qualiPosition,race_name,rainfall_mid,round,season,track_temp_mid,weather_airTemp_max,weather_airTemp_mean,weather_airTemp_min,weather_hours,weather_humidity_mean,weather_precip_total,weather_pressure_mean,weather_wind_mean,year,session_type,made_Q2,made_Q3,eliminated_in_Q1,eliminated_in_Q2,eliminated_in_Q3,qualifying_round_reached,pitted,multi_stop,one_stop
LAW,1:23.420,,,17.1,82.26,12.0,AlphaTauri,LAW,lawson,13.0,19.0,62,85.079,100.151,19.60151322,5.0,5.0,7,27.147,1.0,64.0,19.192,7.0,162.882,0,20.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,False,False,True,False,False,1,True,True,False
LEC,1:22.019,1:19.600,1:12.665,17.1,85.495027,13.66666667,Ferrari,LEC,leclerc,19.0,9.0,62,84.975,96.5756,14.39975239,5.0,5.0,3,29.944,1.0,11.0,27.202,2.0,59.888,0,9.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
MAG,1:22.192,,,17.1,83.220409,14.4,Haas F1 Team,MAG,kevin_magnussen,16.0,0.0,62,84.267,98.0036,15.86065192,5.0,5.0,6,25.24,1.0,64.0,20.137,6.0,126.2,0,18.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,False,False,True,False,False,1,True,True,False
NOR,1:21.276,1:19.769,1:11.104,17.1,83.078786,18.0,McLaren,NOR,norris,7.0,2.0,62,83.686,101.2884,12.90353112,5.0,5.0,6,24.7172,3.0,64.0,18.878,6.0,123.586,6,2.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
OCO,1:22.110,,,17.1,82.799327,14.4,Alpine,OCO,ocon,10.0,16.0,62,83.38,99.2908,14.45229993,5.0,5.0,6,24.0972,2.0,64.0,19.024,6.0,120.486,1,17.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,False,False,True,False,False,1,True,True,False
PER,1:21.972,1:19.856,1:11.880,17.1,82.760229,18.0,Red Bull Racing,PER,perez,4.0,7.0,62,84.1,93.064,11.24298432,5.0,5.0,6,24.8206,1.0,64.0,18.789,6.0,124.103,12,7.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
PIA,1:21.231,1:19.392,1:11.938,17.1,83.682063,24.0,McLaren,PIA,piastri,9.0,8.0,62,95.554,104.5414,6.104006168,5.0,5.0,5,24.732,15.0,64.0,18.979,5.0,98.928,2,8.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
RUS,1:21.345,1:19.620,1:11.294,17.1,81.818338,14.4,Mercedes,RUS,russell,17.0,3.0,62,93.241,104.8482,6.59448161,5.0,5.0,7,24.964,4.0,64.0,19.607,6.0,124.82,0,3.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:21.321,1:19.929,1:11.754,17.1,83.176306,18.0,Ferrari,SAI,sainz,5.0,6.0,62,83.956,97.1452,13.11525092,5.0,5.0,5,19.93,2.0,64.0,19.398,5.0,79.72,10,6.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
SAR,1:22.036,1:20.067,1:16.748,17.1,93.030571,15.0,Williams,SAR,sargeant,20.0,10.0,62,99.822,108.2314,6.866670576,5.0,5.0,0,,,,,0.0,,0,10.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,False,False,False
STR,1:21.570,1:20.121,,17.1,82.049966,12.0,Aston Martin,STR,stroll,11.0,11.0,62,97.074,107.4582,6.936054837,5.0,5.0,7,22.48416667,4.0,64.0,19.653,7.0,134.905,0,11.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,False,False,True,False,2,True,True,False
TSU,1:21.781,1:20.230,,17.1,83.33719,18.0,AlphaTauri,TSU,tsunoda,15.0,17.0,62,84.82,97.8708,14.44476948,5.0,5.0,5,26.682,1.0,64.0,18.904,5.0,106.728,0,14.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,False,False,True,False,2,True,True,False
VER,1:20.965,1:18.856,1:10.567,17.1,82.285868,12.0,Red Bull Racing,VER,max_verstappen,1.0,1.0,62,83.461,95.7854,12.72272798,5.0,5.0,6,19.641,2.0,64.0,18.706,6.0,98.205,25,1.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,True,True,False,False,True,3,True,True,False
ZHO,1:22.067,,,17.1,82.297648,12.6,Alfa Romeo,ZHO,zhou,18.0,15.0,62,83.977,95.4528,12.84678811,5.0,5.0,4,21.30675,1.0,60.0,20.231,4.0,85.227,0,16.0,Dutch Grand Prix,False,13,2023,28.4,17.1,15.42916667,13.4,24.0,79.54166667,4.4,1008.4,17.82083333,2023,race,False,False,True,False,False,1,True,True,False
ALB,1:21.661,1:21.272,1:20.760,29.3,87.068224,25.5,Williams,ALB,albon,7.0,6.0,42,86.578,87.5964,1.792178367,5.0,5.0,1,24.538,15.0,15.0,24.538,1.0,24.538,6,6.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
ALO,1:22.043,1:21.543,1:21.417,29.3,87.097714,25.5,Aston Martin,ALO,alonso,9.0,10.0,42,87.033,88.6304,2.658795272,5.0,5.0,1,24.798,21.0,21.0,24.798,1.0,24.798,2,10.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
BOT,1:22.249,1:21.940,,29.3,87.473666,25.5,Alfa Romeo,BOT,bottas,10.0,14.0,42,87.119,89.0974,3.214366081,5.0,5.0,1,24.658,25.0,25.0,24.658,1.0,24.658,1,14.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,False,False,True,False,2,True,False,True
GAS,1:22.545,,,29.3,87.254521,17.0,Alpine,GAS,gasly,15.0,17.0,42,87.472,89.5504,3.620423566,5.0,5.0,2,26.031,10.0,31.0,24.686,2.0,52.062,0,17.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,False,False,True,False,False,1,True,True,False
HAM,1:21.977,1:21.369,1:20.820,29.3,86.930938,25.5,Mercedes,HAM,hamilton,6.0,8.0,42,87.015,88.277,2.109210753,5.0,5.0,1,24.255,27.0,27.0,24.255,1.0,24.255,8,8.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
HUL,1:22.343,1:21.776,,29.3,87.436673,17.0,Haas F1 Team,HUL,hulkenberg,17.0,13.0,42,87.035,88.447,2.41177217,5.0,5.0,2,25.2115,14.0,39.0,24.328,2.0,50.423,0,13.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,False,False,True,False,2,True,True,False
LAW,1:22.112,1:21.758,,29.3,87.108239,17.0,AlphaTauri,LAW,lawson,11.0,12.0,42,87.13,88.7806,2.880436825,5.0,5.0,2,24.2465,13.0,33.0,24.212,2.0,48.493,0,12.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,False,False,True,False,2,True,True,False
LEC,1:21.788,1:20.977,1:20.361,29.3,86.439244,25.5,Ferrari,LEC,leclerc,4.0,3.0,42,85.719,86.59333333,1.091671501,6.0,6.0,1,23.931,20.0,20.0,23.931,1.0,23.931,12,3.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
MAG,1:22.592,,,29.3,87.643021,25.5,Haas F1 Team,MAG,kevin_magnussen,18.0,19.0,42,88.276,90.291,3.471844035,5.0,5.0,2,24.7125,12.0,33.0,24.66,2.0,49.425,0,19.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,False,False,True,False,False,1,True,True,False
NOR,1:21.995,1:21.581,1:20.979,29.3,87.115571,25.5,McLaren,NOR,norris,8.0,9.0,42,87.069,88.0808,1.929579021,5.0,5.0,1,23.727,22.0,22.0,23.727,1.0,23.727,4,9.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
OCO,1:22.548,,,29.3,87.986,19.5,Alpine,OCO,ocon,19.0,18.0,42,87.385,89.4222,3.518354829,5.0,5.0,2,24.249,24.0,24.0,24.249,1.0,24.249,0,18.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,False,False,True,False,False,1,True,False,True
PER,1:21.911,1:21.240,1:20.688,29.3,86.347857,25.5,Red Bull Racing,PER,perez,2.0,5.0,42,86.019,86.94466667,1.43316275,6.0,6.0,1,23.819,21.0,21.0,23.819,1.0,23.819,18,5.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
PIA,1:22.106,1:21.527,1:20.785,29.3,86.874456,17.0,McLaren,PIA,piastri,12.0,7.0,42,86.909,87.8526,1.455336834,5.0,5.0,2,27.966,23.0,41.0,24.133,2.0,55.932,0,7.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,True,False
RUS,1:22.148,1:21.382,1:20.671,29.3,86.570938,25.5,Mercedes,RUS,russell,5.0,4.0,42,86.176,86.85716667,1.23296349,6.0,6.0,1,24.215,19.0,19.0,24.215,1.0,24.215,10,4.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
SAI,1:21.965,1:20.991,1:20.294,29.3,86.401265,25.5,Ferrari,SAI,sainz,3.0,1.0,42,85.976,86.36733333,0.4472899134,6.0,6.0,1,25.183,19.0,19.0,25.183,1.0,25.183,15,1.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
SAR,1:21.930,1:21.944,,29.3,87.620541,25.5,Williams,SAR,sargeant,13.0,15.0,42,87.17,88.9386,3.075631204,5.0,5.0,1,24.779,14.0,14.0,24.779,1.0,24.779,0,15.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,False,False,True,False,2,True,False,True
STR,1:22.860,,,29.3,87.830645,25.5,Aston Martin,STR,stroll,16.0,20.0,42,87.574,89.9306,3.876776793,5.0,5.0,1,25.667,20.0,20.0,25.667,1.0,25.667,0,20.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,False,False,True,False,False,1,True,False,True
TSU,1:21.852,1:21.594,,29.3,93.073236,1.0,AlphaTauri,TSU,tsunoda,20.0,11.0,42,93.002,100.4573,5.0888736045,,,0,,,,,0.0,,0,11.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,False,False,True,False,2,False,False,False
VER,1:21.573,1:20.937,1:20.307,29.3,86.21702,25.5,Red Bull Racing,VER,max_verstappen,1.0,2.0,42,85.702,86.47216667,0.7925648028,6.0,6.0,1,24.228,20.0,20.0,24.228,1.0,24.228,25,2.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,True,True,False,False,True,3,True,False,True
ZHO,1:22.390,,,29.3,87.271043,17.0,Alfa Romeo,ZHO,zhou,14.0,16.0,42,87.535,89.2764,3.317251543,5.0,5.0,2,25.1775,11.0,33.0,24.396,2.0,50.355,0,16.0,Italian Grand Prix,False,14,2023,43.0,27.9,22.6125,17.0,24.0,76.41666667,0.0,1021.779167,6.383333333,2023,race,False,False,True,False,False,1,True,True,False
ALB,1:32.668,1:33.719,,30.1,101.621396,20.66666667,Williams,ALB,albon,11.0,14.0,72,101.361,103.9192,5.124110381,5.0,5.0,2,29.9625,20.0,43.0,29.787,2.0,59.925,0,14.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,False,False,True,False,2,True,True,False
ALO,1:32.584,1:31.835,1:31.615,30.1,101.596862,20.66666667,Aston Martin,ALO,alonso,15.0,7.0,72,100.686,102.3695,2.504904848,6.0,6.0,2,41.689,20.0,44.0,30.67,2.0,83.378,0,7.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,True,False
BOT,1:32.809,,,30.1,104.008104,26.0,Alfa Romeo,BOT,bottas,17.0,16.0,72,101.757,104.691,5.627135506,5.0,5.0,1,30.487,40.0,40.0,30.487,1.0,30.487,0,16.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,False,False,True,False,False,1,True,False,True
GAS,1:32.452,1:32.274,,30.1,102.290683,31.0,Alpine,GAS,gasly,6.0,12.0,72,101.292,103.3072,3.830475127,5.0,5.0,1,31.802,20.0,20.0,31.802,1.0,31.802,8,12.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,False,False,True,False,2,True,False,True
HAM,1:32.651,1:32.019,1:31.485,30.1,100.271103,20.66666667,Mercedes,HAM,hamilton,3.0,5.0,72,100.126,102.1105,1.762910179,6.0,6.0,2,33.106,20.0,44.0,32.631,2.0,66.212,16,5.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,True,False
HUL,1:32.100,1:31.994,1:31.808,30.1,102.984333,31.0,Haas F1 Team,HUL,hulkenberg,13.0,9.0,72,101.256,102.9991667,3.091275298,6.0,6.0,1,35.497,20.0,20.0,35.497,1.0,35.497,0,9.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,False,True
LAW,1:32.215,1:32.166,1:32.268,30.1,102.714216,31.0,AlphaTauri,LAW,lawson,9.0,10.0,72,101.351,103.4594,4.190904234,5.0,5.0,1,32.348,20.0,20.0,32.348,1.0,32.348,2,10.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,False,True
LEC,1:32.406,1:32.012,1:31.063,30.1,101.870083,31.0,Ferrari,LEC,leclerc,4.0,3.0,72,100.165,101.298,1.641133145,6.0,6.0,1,32.888,20.0,20.0,32.888,1.0,32.888,12,3.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,False,True
MAG,1:32.242,1:31.892,1:31.575,30.1,101.522189,20.66666667,Haas F1 Team,MAG,kevin_magnussen,10.0,6.0,72,101.004,102.9418333,2.729883618,6.0,6.0,2,32.2765,20.0,43.0,31.475,2.0,64.553,1,6.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,True,False
NOR,1:32.483,1:31.951,1:31.270,30.1,101.596016,31.0,McLaren,NOR,norris,2.0,4.0,72,99.992,101.8866667,2.336227015,6.0,6.0,1,29.485,20.0,20.0,29.485,1.0,29.485,18,4.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,False,True
OCO,1:32.369,1:32.089,1:31.673,30.1,102.072825,21.5,Alpine,OCO,ocon,18.0,8.0,72,100.908,102.5006667,2.642671729,6.0,6.0,1,29.755,20.0,20.0,29.755,1.0,29.755,0,8.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,False,True
PER,1:32.099,1:32.310,,30.1,102.659101,31.0,Red Bull Racing,PER,perez,8.0,13.0,72,101.331,103.581,4.484945875,5.0,5.0,1,28.977,39.0,39.0,28.977,1.0,28.977,4,13.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,False,False,True,False,2,True,False,True
PIA,1:32.902,,,30.1,102.368916,31.0,McLaren,PIA,piastri,7.0,17.0,72,101.241,103.7014,4.611300825,5.0,5.0,1,29.369,20.0,20.0,29.369,1.0,29.369,6,17.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,False,False,True,False,False,1,True,False,True
RUS,1:32.331,1:31.743,1:31.056,30.1,100.363543,20.66666667,Mercedes,RUS,russell,16.0,2.0,72,100.221,101.5983333,2.07553585,6.0,6.0,2,30.0075,20.0,44.0,29.976,2.0,60.015,0,2.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,True,False
SAI,1:32.339,1:31.439,1:30.984,30.1,100.698542,31.0,Ferrari,SAI,sainz,1.0,1.0,72,100.113,101.1496667,1.141050685,6.0,6.0,1,29.499,20.0,20.0,29.499,1.0,29.499,25,1.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,True,False,False,True,3,True,False,True
SAR,1:33.252,,,30.1,101.070862,20.66666667,Williams,SAR,sargeant,14.0,18.0,72,101.264,104.1764,5.531898978,5.0,5.0,2,31.018,19.0,43.0,31.018,2.0,31.018,0,18.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,False,False,True,False,False,1,True,True,False
STR,1:33.397,,,30.1,93.077636,25.5,Aston Martin,STR,stroll,,,72,94.061,100.4577,5.566048687,,,0,,,,,0.0,,0,20.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,False,False,True,False,False,1,False,False,False
TSU,1:31.991,,,30.1,93.073236,1.0,AlphaTauri,TSU,tsunoda,19.0,15.0,72,93.002,100.4573,5.0888736045,,,0,,,,,0.0,,0,15.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,False,False,True,False,False,1,False,False,False
VER,1:32.398,1:32.173,,30.1,102.01222,31.0,Red Bull Racing,VER,max_verstappen,5.0,11.0,72,101.143,102.7828333,3.454665218,6.0,6.0,1,29.698,40.0,40.0,29.698,1.0,29.698,10,11.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,True,False,False,True,False,2,True,False,True
ZHO,1:33.258,,,30.1,102.463,20.66666667,Alfa Romeo,ZHO,zhou,12.0,19.0,72,99.869,109.5964,9.769994923,5.0,5.0,2,30.3345,2.0,20.0,30.032,2.0,60.669,0,19.0,Singapore Grand Prix,False,15,2023,36.4,30.7,28.37916667,26.5,24.0,75.58333333,2.7,1009.6875,10.38333333,2023,race,False,False,True,False,False,1,True,True,False
ALB,1:30.941,1:30.537,,27.2,100.485894,13.0,Williams,ALB,albon,16.0,13.0,41,101.436,147.1244,26.87255608,5.0,5.0,3,51.154,1.0,13.0,50.143,2.0,102.308,0,13.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,False,False,True,False,2,True,True,False
ALO,1:30.971,1:30.465,1:30.560,27.2,99.849782,26.5,Aston Martin,ALO,alonso,8.0,10.0,41,99.508,145.5202,30.40394185,5.0,5.0,2,24.19,11.0,25.0,24.086,2.0,48.38,4,10.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
BOT,1:31.049,,,27.2,131.685,3.5,Alfa Romeo,BOT,bottas,20.0,16.0,41,122.755,151.6808,20.85645892,5.0,5.0,3,54.657,1.0,6.0,53.512,2.0,109.314,0,16.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,False,False,True,False,False,1,True,True,False
GAS,1:30.843,1:30.509,,27.2,100.199043,26.5,Alpine,GAS,gasly,10.0,12.0,41,100.27,146.478,27.56060068,5.0,5.0,2,24.5695,18.0,34.0,24.488,2.0,49.139,1,12.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,False,False,True,False,2,True,True,False
HAM,1:30.811,1:30.040,1:29.908,27.2,99.370065,26.5,Mercedes,HAM,hamilton,5.0,7.0,41,100.176,145.8154,29.63083983,5.0,5.0,2,24.236,16.0,34.0,23.631,2.0,48.472,10,7.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
HUL,1:31.299,,,27.2,100.316441,13.0,Haas F1 Team,HUL,hulkenberg,14.0,18.0,41,100.552,146.3836,27.46163827,5.0,5.0,3,23.506,8.0,37.0,23.338,3.0,70.518,0,18.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,False,False,True,False,False,1,True,True,False
LAW,1:30.425,1:30.508,,27.2,100.568333,17.33333333,AlphaTauri,LAW,lawson,11.0,11.0,41,99.472,145.8852,28.70612533,5.0,5.0,2,23.4035,10.0,25.0,23.136,2.0,46.807,0,11.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,False,False,True,False,2,True,True,False
LEC,1:30.393,1:29.940,1:29.542,27.2,99.256456,26.5,Ferrari,LEC,leclerc,4.0,4.0,41,98.805,145.2498,31.35786024,5.0,5.0,2,23.0615,17.0,34.0,22.926,2.0,46.123,12,4.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
MAG,1:30.976,1:30.665,,27.2,100.373888,26.0,Haas F1 Team,MAG,kevin_magnussen,15.0,15.0,41,100.348,146.6026,27.49665073,5.0,5.0,2,23.837,12.0,31.0,23.816,2.0,47.674,0,15.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,False,False,True,False,2,True,True,False
NOR,1:30.063,1:30.296,1:29.493,27.2,98.663804,26.5,McLaren,NOR,norris,2.0,3.0,41,97.66,144.8014,32.8851759,5.0,5.0,2,23.3525,17.0,36.0,23.182,2.0,46.705,18,3.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
OCO,1:30.960,1:30.586,,27.2,99.656808,26.5,Alpine,OCO,ocon,9.0,14.0,41,100.016,146.6946,27.57505319,5.0,5.0,2,25.4225,1.0,28.0,23.789,2.0,50.845,2,14.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,False,False,True,False,2,True,True,False
PER,1:30.652,1:29.965,1:29.650,27.2,104.189,5.0,Red Bull Racing,PER,perez,19.0,5.0,41,99.985,146.9602,32.96522391,5.0,5.0,5,34.86666667,2.0,14.0,30.651,4.0,104.6,0,5.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
PIA,1:30.439,1:30.122,1:29.458,27.2,98.695152,26.5,McLaren,PIA,piastri,3.0,2.0,41,98.676,145.1272,32.01262357,5.0,5.0,2,23.8265,13.0,35.0,23.198,2.0,47.653,15,2.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
RUS,1:30.811,1:30.268,1:30.219,27.2,100.026354,26.5,Mercedes,RUS,russell,7.0,8.0,41,99.465,145.7862,29.28067439,5.0,5.0,1,24.034,24.0,24.0,24.034,1.0,24.034,6,8.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,False,True
SAI,1:30.651,1:30.067,1:29.850,27.2,99.39063,26.5,Ferrari,SAI,sainz,6.0,6.0,41,98.962,145.3688,30.9803058,5.0,5.0,2,23.2245,18.0,38.0,23.075,2.0,46.449,8,6.0,Japanese Grand Prix,False,16,2023,43.1,26.5,23.54166667,19.7,24.0,66.08333333,0.0,1017.829167,9.233333333,2023,race,True,True,False,False,True,3,True,True,False
